107101852324,闵行,2室1厅1厨1卫,1994 ,59.77㎡,南,简装,270,45174,57,2019.12.09 ,13
107101847815,宝山,2室1厅1厨1卫,1994 ,66.02㎡,南,简装,278,42033,58,2019.12.09 ,19
107101958191,静安,1室1厅1厨1卫,1997 ,42.22㎡,南,精装,173,40976,31,2019.12.09 ,5
107100744466,浦东,4室2厅1厨3卫,2002 ,179.76㎡,南 北,精装,840,46729,413,2019.12.09 ,77
107101124687,浦东,1室1厅1厨1卫,2000 ,50.87㎡,南,精装,428,84137,268,2019.12.09 ,37
107002227233,徐汇,2室0厅1厨1卫,1975 ,36.9㎡,南,简装,190,51356,756,2019.12.08 ,48
107100030129,杨浦,2室0厅1厨1卫,1985 ,54.16㎡,南,简装,332,61300,652,2019.12.08 ,39
107101925832,虹口,3室2厅1厨2卫,1999 ,128.68㎡,南,简装,766,59528,40,2019.12.08 ,4
107101689762,嘉定,3室2厅1厨1卫,2013 ,88㎡,南,精装,258,29319,104,2019.12.08 ,106
107101801412,闵行,2室1厅1厨1卫,2009 ,78.39㎡,南,毛坯,261,33296,72,2019.12.08 ,159
107102037619,宝山,3室1厅1厨1卫,1991 ,62.9㎡,南,其他,201,31956,6,2019.12.08 ,1
107100029904,浦东,2室1厅1厨1卫,2006 ,65㎡,南,精装,240,36924,652,2019.12.08 ,38
107101833787,闵行,1室1厅1厨1卫,1993 ,45.87㎡,南,简装,350,76194,61,2019.12.08 ,20
107101493448,浦东,2室2厅1厨1卫,2009 ,81.89㎡,南,简装,426,52022,159,2019.12.08 ,51
107102055499,闵行,1室2厅1厨1卫,2013 ,61.75㎡,南,其他,298,48260,1,2019.12.08 ,0
107102053249,宝山,1室1厅1厨1卫,1993 ,40.82㎡,南,简装,155,37972,1,2019.12.08 ,1
107101802864,宝山,1室1厅1厨1卫,2006 ,65.23㎡,南,精装,234,35797,72,2019.12.08 ,29
107101722713,浦东,3室1厅1厨1卫,2009 ,90.26㎡,南,精装,780,86418,95,2019.12.08 ,81
107101690625,静安,1室0厅0厨1卫,2010 ,37.1㎡,南,精装,160,43127,103,2019.12.08 ,18
107101940017,青浦,3室2厅1厨1卫,2004 ,104.72㎡,南,精装,287,27407,36,2019.12.08 ,15
107101756886,宝山,2室1厅1厨1卫,1990 ,56.07㎡,南,精装,164,29250,85,2019.12.08 ,8
107102034892,长宁,2室1厅1厨1卫,1993 ,56.5㎡,南,精装,362,64071,7,2019.12.08 ,11
107100325895,闵行,2室2厅1厨1卫,2006 ,95.5㎡,西北,精装,555,58116,561,2019.12.08 ,70
107101655892,闵行,2室2厅1厨2卫,2002 ,111㎡,南,精装,628,56577,113,2019.12.08 ,6
107100989122,虹口,2室2厅1厨1卫,2003 ,135.14㎡,南,精装,800,59198,318,2019.12.08 ,117
107101455898,闵行,3室2厅1厨2卫,2008 ,128.2㎡,南,精装,410,31982,170,2019.12.08 ,106
107102029305,浦东,3室1厅0厨1卫,2002 ,105.37㎡,南,精装,475,45080,9,2019.12.08 ,6
107101753453,浦东,3室1厅1厨1卫,1996 ,83.1㎡,南,精装,378,45488,86,2019.12.08 ,25
107101821305,浦东,2室1厅1厨1卫,1995 ,66.3㎡,南,简装,310,46758,65,2019.12.08 ,33
107100585485,浦东,2室1厅1厨1卫,2003 ,99.78㎡,南,简装,300,30067,470,2019.12.08 ,34
107101792177,闵行,1室1厅1厨1卫,1994 ,44.03㎡,南,简装,164,37202,74,2019.12.08 ,12
107101856778,闵行,2室2厅1厨1卫,2008 ,86.01㎡,南,精装,343,39880,55,2019.12.08 ,15
107101649804,松江,2室2厅1厨1卫,2009 ,89.85㎡,南,精装,344,38231,115,2019.12.08 ,93
